gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
1593-2,1459898715231.0,5,split,target,79,50,50,3,2,distr2,237,39,50,1,3,distr1,155,86,50,2,1,19,66,63,True,1459898711809.0,speaker,puke green,76.0,1.0,2,9,9.0,2.0,human
1593-2,1459898722378.0,6,far,target,183,59,50,3,3,distr2,308,70,50,2,1,distr1,88,95,50,1,2,40,52,100,True,1459898720604.0,speaker,blue,76.0,1.0,1,4,4.0,1.0,human
1593-2,1459898736175.0,7,close,target,11,20,50,1,2,distr2,288,6,50,3,3,distr1,75,1,50,2,1,18,15,13,True,1459898733368.0,speaker,orangish tan,76.0,1.0,2,11,11.0,2.0,human
1593-2,1459898764965.0,8,split,target,136,27,50,1,3,distr1,122,16,50,2,1,distr2,241,96,50,3,2,6,58,53,True,1459898762523.0,speaker,brighter green ~ lighter,76.0,1.0,1,7,7.0,1.0,human
1593-2,1459898773935.0,9,split,target,309,98,50,2,2,distr1,300,49,50,1,1,distr2,237,41,50,3,3,10,32,22,True,1459898772093.0,speaker,hot pink,76.0,1.0,2,7,7.0,2.0,human
1593-2,1459898805641.0,10,split,target,318,38,50,3,3,distr1,291,33,50,2,2,distr2,102,5,50,1,1,7,39,39,True,1459898803971.0,speaker,"pink, not purple ~ pinkish",76.0,1.0,1,7,7.0,1.0,human
1593-2,1459898813210.0,11,far,target,158,85,50,2,1,distr1,277,8,50,3,3,distr2,6,71,50,1,2,45,78,31,True,1459898811491.0,speaker,green,76.0,1.0,1,5,5.0,1.0,human
1593-2,1459898853232.0,12,close,target,110,8,50,2,3,distr1,81,22,50,1,1,distr2,159,12,50,3,2,11,6,15,True,1459898851341.0,speaker,less green ~ more grey,76.0,1.0,2,8,4.0,1.0,human
1593-2,1459898860164.0,13,far,target,107,5,50,2,2,distr2,137,78,50,1,3,distr1,250,52,50,3,1,40,33,71,True,1459898858451.0,speaker,grey,76.0,1.0,1,4,4.0,1.0,human
1593-2,1459898866130.0,14,far,target,254,91,50,1,3,distr2,2,69,50,3,1,distr1,94,6,50,2,2,45,46,38,True,1459898864885.0,speaker,blue,76.0,1.0,1,4,4.0,1.0,human
1593-2,1459898877049.0,15,split,target,32,32,50,3,2,distr2,270,15,50,1,1,distr1,49,23,50,2,3,10,33,38,True,1459898872971.0,speaker,orangeish,76.0,1.0,1,9,9.0,1.0,human
1593-2,1459898932125.0,16,close,distr2,298,91,50,3,1,target,299,46,50,1,2,distr1,278,45,50,2,3,9,10,17,False,1459898930461.0,speaker,mix of pink block and purple block ~ light pink,76.0,0.0,2,9,9.0,2.0,human
1593-2,1459898959189.0,17,split,target,86,97,50,3,2,distr2,82,26,50,2,1,distr1,117,82,50,1,3,8,25,22,True,1459898956783.0,speaker,yellow-yellow green ~ the brightest,76.0,1.0,2,12,9.0,1.0,human
1593-2,1459898971888.0,18,far,target,55,48,50,1,3,distr2,105,63,50,2,2,distr1,51,3,50,3,1,27,21,33,True,1459898968784.0,speaker,yellow brown,76.0,1.0,2,11,11.0,2.0,human
1593-2,1459898983663.0,19,far,target,68,23,50,3,1,distr2,187,38,50,2,2,distr1,1,87,50,1,3,47,29,53,True,1459898980918.0,speaker,tannish,76.0,1.0,1,7,7.0,1.0,human
1593-2,1459898994348.0,20,close,target,233,38,50,3,1,distr1,268,46,50,2,2,distr2,275,77,50,1,3,12,17,7,True,1459898989838.0,speaker,most blue,76.0,1.0,2,8,4.0,1.0,human
1593-2,1459899001049.0,21,far,target,227,32,50,2,2,distr2,156,83,50,3,1,distr1,55,59,50,1,3,61,54,29,True,1459898999543.0,speaker,blue,76.0,1.0,1,4,4.0,1.0,human
1593-2,1459899010334.0,22,close,target,125,72,50,2,3,distr2,148,79,50,1,1,distr1,157,49,50,3,2,18,7,13,True,1459899007850.0,speaker,bright green,76.0,1.0,2,11,11.0,2.0,human
1593-2,1459899017137.0,23,far,target,326,48,50,2,2,distr2,61,80,50,1,1,distr1,179,45,50,3,3,55,77,40,True,1459899015284.0,speaker,pink,76.0,1.0,1,4,4.0,1.0,human
1593-2,1459899028964.0,24,close,distr1,6,15,50,1,3,target,310,9,50,3,2,distr2,339,27,50,2,1,10,12,12,False,1459899026144.0,speaker,grey,76.0,0.0,1,4,4.0,1.0,human
1593-2,1459899042224.0,25,close,target,106,32,50,1,3,distr1,140,60,50,2,2,distr2,112,47,50,3,1,11,7,6,True,1459899039728.0,speaker,darker green,76.0,1.0,2,11,11.0,2.0,human
1593-2,1459899050613.0,26,far,target,182,11,50,2,3,distr2,175,73,50,3,1,distr1,93,93,50,1,2,41,26,31,True,1459899048619.0,speaker,grey,76.0,1.0,1,4,4.0,1.0,human
1593-2,1459899058227.0,27,close,target,41,52,50,3,1,distr1,68,20,50,2,3,distr2,37,15,50,1,2,17,17,14,True,1459899056052.0,speaker,orange,76.0,1.0,1,6,6.0,1.0,human
1593-2,1459899069596.0,28,close,target,310,32,50,1,3,distr2,358,14,50,2,1,distr1,196,2,50,3,2,18,19,17,True,1459899067288.0,speaker,pinkish purple,76.0,1.0,2,13,13.0,2.0,human
1593-2,1459899086766.0,29,close,target,303,51,50,1,2,distr1,194,4,50,2,3,distr2,301,73,50,3,1,15,6,16,True,1459899081514.0,speaker,"pink, not the bright pink",76.0,1.0,5,20,14.0,3.0,human
1593-2,1459899097271.0,30,close,target,155,18,50,3,2,distr1,98,0,50,2,3,distr2,189,25,50,1,1,19,13,17,True,1459899095713.0,speaker,more green,76.0,1.0,2,9,5.0,1.0,human
1593-2,1459899107962.0,31,close,target,231,19,50,3,3,distr2,289,41,50,2,1,distr1,239,51,50,1,2,18,19,19,True,1459899105384.0,speaker,greyer,76.0,1.0,1,6,6.0,1.0,human
1593-2,1459899146691.0,32,far,target,287,94,50,3,1,distr2,107,13,50,1,2,distr1,92,68,50,2,3,101,64,26,True,1459899143872.0,speaker,pink ~ pink ~ the pink block ~ purple,76.0,1.0,1,6,6.0,1.0,human
1593-2,1459899156092.0,33,close,target,283,42,50,3,3,distr2,311,71,50,2,2,distr1,310,49,50,1,1,9,13,5,True,1459899154118.0,speaker,more purple,76.0,1.0,2,10,6.0,1.0,human
1593-2,1459899165818.0,34,far,target,292,70,50,3,3,distr2,154,14,50,1,2,distr1,204,38,50,2,1,34,37,22,True,1459899162036.0,speaker,pink,76.0,1.0,1,4,4.0,1.0,human
1593-2,1459899175740.0,35,split,target,158,66,50,1,2,distr2,238,70,50,3,1,distr1,113,70,50,2,3,16,66,77,True,1459899173300.0,speaker,dull green,76.0,1.0,2,9,9.0,2.0,human
1593-2,1459899187106.0,36,split,distr1,286,15,50,3,3,target,246,15,50,1,1,distr2,102,24,50,2,2,9,39,49,False,1459899184520.0,speaker,purple,76.0,0.0,1,6,6.0,1.0,human
1593-2,1459899200629.0,37,split,target,258,30,50,2,2,distr1,281,87,50,1,3,distr2,199,24,50,3,1,16,21,23,True,1459899197954.0,speaker,purple grey,76.0,1.0,2,10,10.0,2.0,human
1593-2,1459899220211.0,38,close,target,140,68,50,2,1,distr2,137,51,50,1,3,distr1,85,85,50,3,2,14,6,18,True,1459899217151.0,speaker,brighter green ~ not yellowish,76.0,1.0,2,12,9.0,1.0,human
1593-2,1459899227291.0,39,split,target,172,7,50,3,2,distr1,192,38,50,2,3,distr2,17,37,50,1,1,14,31,39,True,1459899225604.0,speaker,grey,76.0,1.0,1,4,4.0,1.0,human
1593-2,1459899234715.0,40,far,target,303,78,50,1,2,distr2,222,36,50,2,1,distr1,14,16,50,3,3,33,31,28,True,1459899233480.0,speaker,pink,76.0,1.0,1,4,4.0,1.0,human
1593-2,1459899241024.0,41,far,target,91,47,50,2,2,distr1,276,96,50,1,3,distr2,3,58,50,3,1,93,65,40,True,1459899240122.0,speaker,green,76.0,1.0,1,5,5.0,1.0,human
1593-2,1459899253926.0,42,far,target,301,28,50,2,1,distr1,186,73,50,1,3,distr2,215,6,50,3,2,52,21,29,True,1459899251866.0,speaker,purple pink,76.0,1.0,2,10,10.0,2.0,human
1593-2,1459899262265.0,43,far,target,329,52,50,1,2,distr2,52,86,50,2,3,distr1,166,64,50,3,1,62,70,36,True,1459899260001.0,speaker,red,76.0,1.0,1,3,3.0,1.0,human
1593-2,1459899279321.0,44,split,target,359,46,50,1,1,distr2,60,32,50,2,2,distr1,13,82,50,3,3,15,47,43,True,1459899277217.0,speaker,dull red ~ not orange,76.0,1.0,2,9,6.0,1.0,human
1593-2,1459899290518.0,45,split,target,330,91,50,3,1,distr1,343,77,50,1,3,distr2,175,45,50,2,2,10,61,66,True,1459899287095.0,speaker,bright pink,76.0,1.0,2,10,10.0,2.0,human
1593-2,1459899300865.0,46,close,target,227,96,50,3,3,distr1,252,32,50,2,1,distr2,214,41,50,1,2,14,19,16,True,1459899297358.0,speaker,blue blue,76.0,1.0,2,8,8.0,2.0,human
1593-2,1459899316038.0,47,split,target,169,35,50,2,2,distr2,44,22,50,1,1,distr1,180,83,50,3,3,17,26,37,True,1459899310472.0,speaker,dull green,76.0,1.0,2,9,9.0,2.0,human
1593-2,1459899325328.0,48,split,target,338,84,50,2,3,distr1,334,41,50,1,2,distr2,216,49,50,3,1,12,42,35,True,1459899322900.0,speaker,red,76.0,1.0,1,3,3.0,1.0,human
1593-2,1459899331481.0,49,far,target,352,92,50,2,3,distr2,242,79,50,1,2,distr1,344,24,50,3,1,23,48,34,True,1459899330214.0,speaker,red,76.0,1.0,1,3,3.0,1.0,human
1593-2,1459899353055.0,50,split,distr1,308,67,50,2,1,target,297,90,50,1,3,distr2,220,7,50,3,2,8,27,27,False,1459899349282.0,speaker,pink pink ~ not the purpley one,76.0,0.0,4,16,10.0,2.0,human
5144-7,1459898845766.0,1,close,distr2,352,62,50,1,2,distr1,339,39,50,3,1,target,327,45,50,2,3,6,18,13,False,1459898840265.0,speaker,Object is darker pink than the other boxes,24.0,0.0,8,35,21.0,4.0,human
5144-7,1459898886513.0,2,far,target,137,93,50,2,2,distr2,24,55,50,1,3,distr1,57,88,50,3,1,26,60,41,True,1459898879742.0,speaker,Object is the color of a leaf in summer,24.0,1.0,9,31,21.0,4.0,human
5144-7,1459898928402.0,3,split,distr1,71,22,50,2,3,target,71,37,50,1,2,distr2,182,51,50,3,1,8,32,28,False,1459898922564.0,speaker,Object is a shade of green,24.0,0.0,6,21,16.0,3.0,human
5144-7,1459899004639.0,4,far,target,31,38,50,3,2,distr1,2,77,50,2,1,distr2,179,22,50,1,3,26,32,50,True,1459898998409.0,speaker,Object is a neutral color or color of sand,24.0,1.0,9,34,27.0,5.0,human
5144-7,1459899041736.0,5,split,distr1,167,7,50,3,2,target,152,17,50,1,1,distr2,259,19,50,2,3,10,33,25,False,1459899036461.0,speaker,Object is a sea foam color,24.0,0.0,6,21,18.0,4.0,human
5144-7,1459899329594.0,6,split,distr1,325,45,50,2,3,target,277,21,50,3,2,distr2,99,53,50,1,1,14,69,80,False,1459899299283.0,speaker,Object is combination of red and blue ~ Mixing blue and red together what color does it make ~ Color of lilacs,24.0,0.0,3,13,11.0,2.0,human
5144-7,1459899374249.0,7,close,target,337,36,50,1,2,distr1,280,17,50,2,1,distr2,290,10,50,3,3,15,16,6,True,1459899361297.0,speaker,Think of a cherry and make it a lighter color,24.0,1.0,10,36,27.0,5.0,human
5144-7,1459899414192.0,8,split,target,278,9,50,3,1,distr1,218,19,50,1,3,distr2,137,68,50,2,2,14,45,47,True,1459899409856.0,speaker,Neutral color or think of a gloomy day,24.0,1.0,8,31,26.0,5.0,human
5144-7,1459899490237.0,9,far,target,283,84,50,1,2,distr2,248,19,50,3,1,distr1,179,62,50,2,3,51,21,42,True,1459899460181.0,speaker,Think of a color associated with Easter or the color of a lilac flower,24.0,1.0,14,57,42.0,7.0,human
5144-7,1459899544235.0,10,split,target,303,62,50,1,3,distr1,316,39,50,2,2,distr2,113,89,50,3,1,9,104,91,True,1459899535442.0,speaker,Baby boy clothing is usually blue and girl's are...,24.0,1.0,9,40,32.0,6.0,human
5144-7,1459899602930.0,11,split,target,302,80,50,2,3,distr1,313,91,50,1,2,distr2,136,18,50,3,1,6,43,67,True,1459899589882.0,speaker,Bright but more to the purplish tinge,24.0,1.0,7,31,19.0,3.0,human
5144-7,1459899642506.0,12,far,target,351,14,50,3,3,distr1,93,30,50,2,1,distr2,252,41,50,1,2,41,28,57,True,1459899624837.0,speaker,Neutral color,24.0,1.0,2,12,12.0,2.0,human
5144-7,1459899661486.0,13,close,target,60,77,50,2,1,distr2,55,37,50,3,2,distr1,78,65,50,1,3,12,17,16,True,1459899657861.0,speaker,Color of a baby chick,24.0,1.0,5,17,14.0,3.0,human
5144-7,1459899713397.0,14,far,target,270,29,50,1,3,distr2,77,53,50,3,1,distr1,120,8,50,2,2,34,72,26,True,1459899706208.0,speaker,Color of violets,24.0,1.0,3,14,12.0,2.0,human
5144-7,1459899755288.0,15,split,target,101,35,50,2,3,distr1,147,37,50,3,2,distr2,340,82,50,1,1,10,72,74,True,1459899749355.0,speaker,Color of a leaf but a bit more towards an olive tinge,24.0,1.0,12,42,29.0,6.0,human
5144-7,1459899777339.0,16,far,target,32,29,50,2,1,distr2,139,37,50,3,3,distr1,326,36,50,1,2,35,32,68,True,1459899769131.0,speaker,Color of sand,24.0,1.0,3,11,9.0,2.0,human
5144-7,1459899824596.0,17,split,target,228,11,50,1,2,distr1,242,33,50,2,3,distr2,330,62,50,3,1,16,28,28,True,1459899815147.0,speaker,Duller than the other 2 colors more towards a neutral color,24.0,1.0,10,48,31.0,5.0,human
5144-7,1459899854727.0,18,split,target,272,27,50,3,3,distr2,16,94,50,2,2,distr1,266,98,50,1,1,19,42,53,True,1459899848891.0,speaker,Color of violets again,24.0,1.0,4,19,12.0,2.0,human
5144-7,1459899919816.0,19,split,target,346,30,50,3,1,distr2,150,46,50,1,3,distr1,323,23,50,2,2,9,62,61,True,1459899896249.0,speaker,Kind of a pinky-orange color,24.0,1.0,5,23,20.0,4.0,human
5144-7,1459899960685.0,20,close,target,268,13,50,2,2,distr1,264,42,50,3,1,distr2,248,27,50,1,3,17,12,8,True,1459899952739.0,speaker,Neutral color completely different than the other 2 colors,24.0,1.0,8,49,37.0,5.0,human
5144-7,1459899982766.0,21,close,distr2,22,16,50,1,2,distr1,37,40,50,3,3,target,40,11,50,2,1,14,10,15,False,1459899978784.0,speaker,Color of a gloomy day,24.0,0.0,5,17,14.0,3.0,human
5144-7,1459900006637.0,22,far,target,337,97,50,1,1,distr2,247,10,50,3,2,distr1,20,82,50,2,3,26,31,36,True,1459900001545.0,speaker,Brightest color of the 3,24.0,1.0,4,19,14.0,2.0,human
5144-7,1459900023880.0,23,close,target,7,3,50,1,1,distr1,64,14,50,2,3,distr2,87,12,50,3,2,17,18,5,True,1459900020948.0,speaker,Darkest color of the 3,24.0,1.0,4,17,12.0,2.0,human
5144-7,1459900083942.0,24,close,target,263,25,50,3,2,distr1,247,43,50,1,3,distr2,282,31,50,2,1,12,6,14,True,1459900078010.0,speaker,Color is duller with a more grayish tinge,24.0,1.0,8,34,23.0,4.0,human
5144-7,1459900168121.0,26,far,target,196,84,50,3,1,distr1,278,75,50,1,2,distr2,335,2,50,2,3,46,31,32,True,1459900149018.0,speaker,Color of the sky on a sunny day,24.0,1.0,8,24,16.0,4.0,human
5144-7,1459900208245.0,27,far,target,289,86,50,1,3,distr1,268,3,50,3,1,distr2,330,98,50,2,2,29,23,28,True,1459900182982.0,speaker,Color of violets once again,24.0,1.0,5,23,12.0,2.0,human
5144-7,1459900230115.0,28,far,target,22,52,50,2,3,distr1,182,80,50,3,1,distr2,151,56,50,1,2,52,53,24,True,1459900227232.0,speaker,Color of leather,24.0,1.0,3,14,12.0,2.0,human
5144-7,1459900259454.0,29,close,target,137,15,50,3,1,distr2,72,0,50,2,2,distr1,55,13,50,1,3,14,18,14,True,1459900252415.0,speaker,Has the most color and not neutral,24.0,1.0,7,28,12.0,2.0,human
5144-7,1459900278669.0,30,close,target,314,14,50,2,3,distr1,305,51,50,3,1,distr2,323,59,50,1,2,17,16,8,True,1459900272057.0,speaker,Dullest of the 3 colors,24.0,1.0,4,18,13.0,2.0,human
5144-7,1459900306918.0,31,split,target,290,80,50,2,3,distr2,19,64,50,1,2,distr1,281,27,50,3,1,15,46,39,True,1459900292371.0,speaker,Brightest of the 3 colors,24.0,1.0,4,20,15.0,2.0,human
5144-7,1459900329296.0,32,split,target,76,94,50,1,1,distr1,96,44,50,3,3,distr2,192,32,50,2,2,18,48,37,True,1459900326141.0,speaker,Very bright color almost neon,24.0,1.0,5,25,21.0,4.0,human
5144-7,1459900355083.0,33,close,distr2,7,33,50,2,3,target,9,15,50,1,1,distr1,346,50,50,3,2,18,10,12,False,1459900348129.0,speaker,Dullest of the 3 colors - neutral color,24.0,0.0,6,30,25.0,4.0,human
5144-7,1459900383503.0,34,close,target,287,8,50,2,3,distr2,257,19,50,3,1,distr1,297,39,50,1,2,19,10,15,True,1459900378576.0,speaker,Neutral color or color of a gloomy day,24.0,1.0,8,31,26.0,5.0,human
5144-7,1459900435795.0,35,far,distr2,61,47,50,3,1,distr1,337,81,50,2,3,target,23,71,50,1,2,31,38,65,False,1459900429688.0,speaker,Color similar to a citrus fruit and not a tart one,24.0,0.0,11,40,30.0,6.0,human
5144-7,1459900473813.0,36,split,distr1,195,17,50,3,2,distr2,152,59,50,2,1,target,212,87,50,1,3,19,52,31,False,1459900452188.0,speaker,Color of the ocean,24.0,0.0,4,15,10.0,2.0,human
5144-7,1459900553184.0,37,far,target,186,44,50,1,2,distr1,354,32,50,3,1,distr2,200,5,50,2,3,58,21,27,True,1459900546677.0,speaker,Color that is close to the color of the sky but not exactly,24.0,1.0,13,47,25.0,5.0,human
5144-7,1459900595496.0,38,split,target,115,79,50,1,1,distr1,67,49,50,2,3,distr2,174,12,50,3,2,18,35,31,True,1459900569774.0,speaker,Brightest color of the 3,24.0,1.0,4,19,14.0,2.0,human
5144-7,1459900630121.0,39,far,target,37,60,50,1,1,distr1,82,92,50,2,2,distr2,172,29,50,3,3,38,37,35,True,1459900626483.0,speaker,Similar in color to leather but a bit lighter in color,24.0,1.0,11,44,34.0,6.0,human
5144-7,1459900691524.0,40,split,distr1,85,22,50,3,2,distr2,263,19,50,2,3,target,151,33,50,1,1,13,40,49,False,1459900686317.0,speaker,Reminds me of color of grass but not quite,24.0,0.0,9,34,22.0,4.0,human
5144-7,1459900716420.0,41,close,target,132,77,50,2,1,distr1,135,64,50,1,3,distr2,119,27,50,3,2,5,18,14,True,1459900713310.0,speaker,Brightest color of the 3,24.0,1.0,4,19,14.0,2.0,human
5144-7,1459900742689.0,42,close,target,77,74,50,3,3,distr2,79,40,50,1,1,distr1,135,47,50,2,2,18,12,13,True,1459900738514.0,speaker,Brightest and lightest shade of color,24.0,1.0,6,32,27.0,4.0,human
5144-7,1459900777461.0,43,split,target,195,24,50,2,3,distr1,119,8,50,3,1,distr2,15,68,50,1,2,17,47,39,True,1459900766152.0,speaker,Color of the sky but a bit duller,24.0,1.0,8,26,17.0,4.0,human
5144-7,1459900821812.0,44,close,distr1,123,34,50,1,3,distr2,91,64,50,2,1,target,139,32,50,3,2,5,18,14,False,1459900814515.0,speaker,Color of a leaf but with a silvery tinge,24.0,0.0,9,32,21.0,4.0,human
5144-7,1459900952680.0,46,split,target,191,39,50,3,1,distr2,227,20,50,2,2,distr1,120,7,50,1,3,19,24,26,True,1459900948504.0,speaker,Color of the sky and not on a gloomy day,24.0,1.0,10,31,17.0,4.0,human
5144-7,1459900972963.0,47,far,target,85,16,50,3,3,distr2,220,29,50,1,2,distr1,186,46,50,2,1,25,38,26,True,1459900966008.0,speaker,Neutral color,24.0,1.0,2,12,12.0,2.0,human
5144-7,1459900997235.0,48,far,target,174,65,50,2,1,distr1,156,11,50,3,2,distr2,26,17,50,1,3,23,38,24,True,1459900987678.0,speaker,Brightest of the 3 colors,24.0,1.0,4,20,15.0,2.0,human
5144-7,1459901032005.0,49,far,target,195,46,50,1,1,distr2,77,27,50,3,2,distr1,72,97,50,2,3,54,37,25,True,1459901023530.0,speaker,Color of the sky and not on a gloomy day,24.0,1.0,10,31,17.0,4.0,human
5144-7,1459901078495.0,50,far,target,84,9,50,1,2,distr2,236,11,50,3,3,distr1,3,82,50,2,1,41,25,36,True,1459901061014.0,speaker,Neutral color  Not white or black but...,24.0,1.0,7,30,22.0,4.0,human
9353-3,1459899064410.0,1,far,target,55,47,50,3,3,distr2,350,77,50,2,1,distr1,140,29,50,1,2,24,54,66,True,1459899059977.0,speaker,Click the yellow,132.0,1.0,3,14,11.0,2.0,human
9353-3,1459899074749.0,2,close,target,219,6,50,2,2,distr1,236,13,50,1,1,distr2,222,20,50,3,3,10,10,5,True,1459899071757.0,speaker,click the light grey,132.0,1.0,4,17,14.0,3.0,human
9353-3,1459899085786.0,3,close,target,135,81,50,3,2,distr2,118,43,50,2,3,distr1,85,68,50,1,1,10,13,13,True,1459899082529.0,speaker,click neon green,132.0,1.0,3,14,14.0,3.0,human
9353-3,1459899097123.0,4,close,target,121,72,50,1,1,distr2,121,89,50,2,3,distr1,164,77,50,3,2,18,5,19,True,1459899094582.0,speaker,click dull green,132.0,1.0,3,14,14.0,3.0,human
9353-3,1459899107540.0,5,close,target,13,47,50,1,3,distr1,8,18,50,3,1,distr2,31,32,50,2,2,13,17,16,True,1459899105892.0,speaker,click the salmon color,132.0,1.0,4,19,16.0,3.0,human
9353-3,1459899119630.0,6,split,target,114,57,50,2,3,distr1,95,83,50,1,2,distr2,338,73,50,3,1,9,86,89,True,1459899118052.0,speaker,click dull green,132.0,1.0,3,14,14.0,3.0,human
9353-3,1459899128876.0,7,close,target,118,63,50,3,1,distr2,146,32,50,1,2,distr1,157,87,50,2,3,13,18,18,True,1459899126608.0,speaker,click green,132.0,1.0,2,10,10.0,2.0,human
9353-3,1459899139499.0,8,split,target,142,39,50,1,3,distr1,115,68,50,2,1,distr2,342,98,50,3,2,16,75,88,True,1459899135461.0,speaker,click dull green,132.0,1.0,3,14,14.0,3.0,human
9353-3,1459899179405.0,9,close,target,102,25,50,1,3,distr1,162,69,50,3,1,distr2,123,65,50,2,2,19,17,16,True,1459899148612.0,speaker,click sage color,132.0,1.0,3,14,14.0,3.0,human
9353-3,1459899193567.0,10,split,target,227,85,50,2,3,distr2,95,88,50,3,1,distr1,212,67,50,1,2,19,79,69,True,1459899191816.0,speaker,regular blue color,132.0,1.0,3,16,16.0,3.0,human
9353-3,1459899201493.0,11,far,target,55,7,50,3,1,distr1,147,60,50,1,2,distr2,195,95,50,2,3,28,34,44,True,1459899199545.0,speaker,grey,132.0,1.0,1,4,4.0,1.0,human
9353-3,1459899231189.0,12,close,distr1,166,88,50,3,1,distr2,169,62,50,2,2,target,171,79,50,1,3,6,5,9,False,1459899224615.0,speaker,"not dull, medium brightness, kinda like teal",132.0,0.0,7,36,33.0,6.0,human
9353-3,1459899243825.0,13,split,target,193,45,50,1,1,distr1,206,75,50,3,3,distr2,100,3,50,2,2,15,21,28,True,1459899239889.0,speaker,"dull blue, not grey",132.0,1.0,4,15,12.0,3.0,human
9353-3,1459899250430.0,14,far,target,311,60,50,2,2,distr2,208,58,50,3,3,distr1,147,57,50,1,1,88,42,48,True,1459899248857.0,speaker,pink,132.0,1.0,1,4,4.0,1.0,human
9353-3,1459899279418.0,15,close,distr2,131,69,50,1,3,target,149,97,50,2,1,distr1,93,92,50,3,2,11,9,10,False,1459899271320.0,speaker,"not bright, soft green",132.0,0.0,4,18,15.0,3.0,human
9353-3,1459899289375.0,16,close,target,272,32,50,1,2,distr2,206,24,50,3,1,distr1,221,30,50,2,3,16,19,9,True,1459899285982.0,speaker,bright purple,132.0,1.0,2,12,12.0,2.0,human
9353-3,1459899296671.0,17,close,target,202,19,50,2,1,distr1,259,29,50,3,3,distr2,238,39,50,1,2,17,18,9,True,1459899294214.0,speaker,grey,132.0,1.0,1,4,4.0,1.0,human
9353-3,1459899306422.0,18,close,target,258,30,50,2,1,distr2,229,61,50,1,3,distr1,215,51,50,3,2,18,13,13,True,1459899301490.0,speaker,purple,132.0,1.0,1,6,6.0,1.0,human
9353-3,1459899315460.0,19,far,target,14,50,50,1,2,distr2,93,42,50,2,1,distr1,276,20,50,3,3,32,52,62,True,1459899312874.0,speaker,salmon,132.0,1.0,1,6,6.0,1.0,human
9353-3,1459899326335.0,20,split,distr1,31,97,50,1,1,target,43,56,50,3,2,distr2,321,80,50,2,3,19,60,49,False,1459899325106.0,speaker,dull orange,132.0,0.0,2,10,10.0,2.0,human
9353-3,1459899334952.0,21,close,target,86,61,50,3,3,distr1,92,36,50,1,1,distr2,105,21,50,2,2,10,19,9,True,1459899332902.0,speaker,bright green,132.0,1.0,2,11,11.0,2.0,human
9353-3,1459899342712.0,22,far,target,119,73,50,2,2,distr2,49,91,50,3,3,distr1,28,62,50,1,1,53,32,28,True,1459899341288.0,speaker,green,132.0,1.0,1,5,5.0,1.0,human
9353-3,1459899354080.0,23,far,target,242,4,50,1,2,distr2,7,49,50,2,1,distr1,82,29,50,3,3,30,27,48,True,1459899348037.0,speaker,purple,132.0,1.0,1,6,6.0,1.0,human
9353-3,1459899364021.0,24,close,target,176,77,50,3,1,distr1,178,42,50,1,3,distr2,161,45,50,2,2,11,13,11,True,1459899361312.0,speaker,bright baby blue,132.0,1.0,3,14,14.0,3.0,human
9353-3,1459899371837.0,25,split,target,103,83,50,1,2,distr2,41,76,50,2,1,distr1,106,45,50,3,3,13,38,34,True,1459899370262.0,speaker,neon green,132.0,1.0,2,9,9.0,2.0,human
9353-3,1459899398788.0,26,split,target,49,53,50,3,3,distr1,37,96,50,2,2,distr2,96,0,50,1,1,18,29,33,True,1459899390110.0,speaker,"dull tan, not orange or purply color",132.0,1.0,7,29,24.0,5.0,human
9353-3,1459899420157.0,27,split,target,77,18,50,3,3,distr1,99,50,50,2,1,distr2,350,6,50,1,2,17,27,40,True,1459899416155.0,speaker,not the green or purple-ish color,132.0,1.0,6,27,19.0,4.0,human
9353-3,1459899426326.0,28,far,target,60,70,50,3,3,distr1,179,53,50,1,2,distr2,233,2,50,2,1,38,41,30,True,1459899425114.0,speaker,yellow,132.0,1.0,1,6,6.0,1.0,human
9353-3,1459899434993.0,29,far,target,38,33,50,3,2,distr1,126,30,50,1,1,distr2,214,62,50,2,3,27,46,49,True,1459899433579.0,speaker,brownish color,132.0,1.0,2,13,13.0,2.0,human
